scenario,from_core,to_core,cost_2012,path_length_km_2012,cost_2016,path_length_km_2016,cost_2020,path_length_km_2020,cost_2024,path_length_km_2024,cost_change_2012_2016,cost_change_percent_2012_2016,path_length_change_km_2012_2016,cost_change_2016_2020,cost_change_percent_2016_2020,path_length_change_km_2016_2020,cost_change_2020_2024,cost_change_percent_2020_2024,path_length_change_km_2020_2024,cost_change_2012_2024,cost_change_percent_2012_2024,path_length_change_km_2012_2024
veg_balanced,26,31,50034.046875,23.899494936615614,47066.75390625,24.313708498989804,44784.984375,24.31370849898871,47166.49609375,24.31370849898871,-2967.29296875,-5.930547605240057,0.41421356237419005,-2281.76953125,-4.847943276043525,-1.0942358130705543e-12,2381.51171875,5.317656692271649,0.0,-2867.55078125,-5.731198974198507,0.4142135623730958
veg_balanced,26,32,273497.8125,118.15432893255138,258412.015625,117.98275605729711,239837.046875,117.98275605729822,253825.09375,117.98275605729712,-15085.796875,-5.5158747841904585,-0.17157287525427023,-18574.96875,-7.188121150277878,1.1084466677857563e-12,13988.046875,5.832312837928826,-1.0942358130705543e-12,-19672.71875,-7.193007713727144,-0.17157287525425602
veg_balanced,27,30,372966.46875,203.45584412272163,353625.34375,207.1837661840775,330923.28125,203.45584412272535,348807.28125,205.5269119345884,-19341.125,-5.185754382913276,3.7279220613558834,-22702.0625,-6.419806414115363,-3.72792206135216,17884.0,5.404273743583884,2.0710678118630597,-24159.1875,-6.477576276754772,2.071067811866783
veg_balanced,27,31,695424.4375,317.50966799187825,644522.0,317.9238815542363,627627.5,318.7523086789904,650322.0,317.92388155424396,-50902.4375,-7.319621623161611,0.41421356235804296,-16894.5,-2.62124489156305,0.8284271247541142,22694.5,3.6159186778782,-0.8284271247464403,-45102.4375,-6.485598588128419,0.4142135623657168
veg_balanced,27,32,977860.6875,445.79393923934475,915499.9375,443.30865786508275,884418.0,449.10764773831977,915810.0,444.1370849898333,-62360.75,-6.377263223397556,-2.4852813742620015,-31081.9375,-3.3950780581019977,5.798989873237019,31392.0,3.549452860525227,-4.970562748486486,-62050.6875,-6.345554974567888,-1.6568542495114684
veg_balanced,27,41,313532.125,158.19595949289322,283881.625,159.02438661764157,289308.5,158.19595949289376,299371.03125,158.19595949289376,-29650.5,-9.45692566591063,0.8284271247483446,5426.875,1.9116682877942524,-0.8284271247478046,10062.53125,3.4781319076349293,0.0,-14161.09375,-4.5166324662903365,5.400124791776761e-13
veg_balanced,28,33,36283.96875,21.00000000000745,37535.6171875,22.656854249499396,35992.265625,21.414213562380546,36027.02734375,21.00000000000745,1251.6484375,3.4495907714064495,1.6568542494919463,-1543.3515625,-4.111698909306765,-1.2426406871188505,34.76171875,0.09658107970245344,-0.4142135623730958,-256.94140625,-0.708140303009163,0.0
veg_balanced,28,38,69777.640625,35.556349186098394,68052.3671875,35.556349186098664,62567.73828125,35.55634918609702,70561.0625,37.62741699796832,-1725.2734375,-2.472530486910541,2.7000623958883807e-13,-5484.62890625,-8.059424136031272,-1.6413537196058314e-12,7993.32421875,12.775472533175138,2.071067811871295,783.421875,1.1227405627115958,2.0710678118699235
veg_balanced,30,36,50553.203125,30.99999999999907,56857.703125,30.99999999999907,46143.203125,30.99999999999907,53208.203125,30.99999999999907,6304.5,12.471019856864904,0.0,-10714.5,-18.844412297915877,0.0,7065.0,15.311030707732213,0.0,2655.0,5.2518927305855065,0.0
veg_balanced,30,40,237652.265625,136.26702730475833,227381.0,136.68124086712865,212580.21875,136.26702730475913,234620.0,139.8528137423812,-10271.265625,-4.321972524851666,0.41421356237032114,-14800.78125,-6.509242746755446,-0.41421356236952533,22039.78125,10.367747939858587,3.585786437622062,-3032.265625,-1.2759254017736654,3.5857864376228576
veg_balanced,30,41,314232.15625,169.90663761154846,309789.125,169.9066376115501,282551.28125,169.9066376115501,286854.6875,170.49242404917618,-4443.03125,-1.413932712368612,1.6484591469634324e-12,-27237.84375,-8.792382156733229,0.0,4303.40625,1.5230531714320443,0.5857864376260693,-27377.46875,-8.71249749762044,0.5857864376277178
veg_balanced,31,32,128552.9921875,64.31370849897642,123799.609375,64.72792206135018,116792.046875,64.72792206135018,120290.890625,64.72792206134909,-4753.3828125,-3.697605735669683,0.41421356237376017,-7007.5625,-5.660407601750562,0.0,3498.84375,2.995789391160116,-1.0942358130705543e-12,-8262.1015625,-6.427000587002575,0.41421356237266593
veg_balanced,33,38,66737.8046875,41.00000000000186,67194.828125,39.69848480982989,66421.8671875,41.82842712474805,76249.4296875,39.69848480982907,457.0234375,0.6848044217816481,-1.301515190171969,-772.9609375,-1.150328022362212,2.1299423149181607,9827.5625,14.795673346938761,-2.129942314918985,9511.625,14.252229369153236,-1.3015151901727933
veg_balanced,36,40,118460.2265625,63.84062043356747,118513.6015625,63.84062043356528,106041.2734375,63.840620433562016,119231.4375,63.8406204335631,53.375,0.04505731716783369,-2.1955770534987096e-12,-12472.328125,-10.523963461208732,-3.26139115713886e-12,13190.1640625,12.43870771721182,1.0871303857129533e-12,771.2109375,0.6510294297749858,-4.369837824924616e-12
veg_balanced,36,41,276710.90625,149.19595949289504,268134.40625,147.9533188057762,240797.453125,148.78174593052134,248247.453125,149.610173055266,-8576.5,-3.0994441513813658,-1.2426406871188362,-27336.953125,-10.195242567830661,0.8284271247451329,7450.0,3.093886543780279,0.8284271247446497,-28463.453125,-10.286350296321217,0.4142135623709464
veg_balanced,36,43,264659.71875,111.74011537018268,263504.46875,113.39696961966987,245200.375,109.66904755831357,255532.96875,114.22539674441454,-1155.25,-0.43650390223956215,1.6568542494871963,-18304.09375,-6.946407336782595,-3.7279220613563098,10332.59375,4.213938804131112,4.556349186100974,-9126.75,-3.448484734702379,2.4852813742318602
