from_core,to_core,effective_resistance_2012,effective_resistance_2016,effective_resistance_2020,effective_resistance_2024,absolute_change_2012_2024,percent_change_2012_2024,direction
28,53,1.380269493076445,1.380393658898701,1.3161695714011192,1.37786895987953,-0.0024005331969150223,-0.17391771744259446,decrease
30,31,1.2139407044142079,1.1825248621895168,1.1223750504785432,1.1817992818221468,-0.0321414225920611,-2.6476929618709075,decrease
30,32,1.2584134104257927,1.2327654150406222,1.1734255021786075,1.2320399628794891,-0.026373447546303552,-2.0957697468735588,decrease
30,33,0.6496858302946522,0.6646544995247661,0.6064190843295665,0.6874983268806696,0.037812496586017375,5.82012025241004,increase
30,36,0.2573175602669419,0.28475193052781594,0.23641241694331022,0.27534758703455076,0.018030026767608842,7.006916569900804,increase
30,38,0.45244498597472843,0.45556662980667506,0.40979219623549984,0.4737402616167664,0.02129527564203798,4.706710495677244,increase
30,40,0.5997612481308553,0.5875165014839675,0.5405142216778276,0.6210650578997593,0.021303809768904003,3.552048391805394,increase
30,41,0.6629543377670816,0.6606274562144243,0.6141669898185032,0.6472344431775401,-0.015719894589541483,-2.3711881337843237,decrease
30,42,0.45083848674577726,0.4595088853560153,0.4148042332923543,0.46588427737118765,0.015045790625410393,3.3372906412700623,increase
30,43,0.7296163522266953,0.7431346182467442,0.6820695869125989,0.7187697983382766,-0.010846553888418708,-1.4866105803846665,decrease
30,45,0.8184648317470592,0.832627928135599,0.7645647287632114,0.807666098193349,-0.010798733553710194,-1.3193888283091761,decrease
30,49,0.9900790231140528,0.9976158659372287,0.9298154839791022,0.9779171437459107,-0.01216187936814217,-1.2283746129566442,decrease
30,50,0.9953964240666509,1.025086396644261,0.9475759738539822,1.0307214806309681,0.03532505656431728,3.5488430247718017,increase
30,53,1.4081324850619679,1.4132455163104898,1.3326726927845554,1.3973640205931561,-0.010768464468811745,-0.7647337578706492,decrease
31,32,0.44351125328968627,0.4252393371830571,0.4129332418832626,0.42047588588213874,-0.023035367407547525,-5.193863117719274,decrease
31,33,1.4132951063953518,1.3814721715364926,1.325123020733061,1.4008122320814782,-0.012482874313873626,-0.883246128666754,decrease
31,36,1.222907821405471,1.1896698203578786,1.1319221750491257,1.1817879110887037,-0.041119910316767205,-3.3624701385512985,decrease
31,38,1.260297681307668,1.2160962147950896,1.1704854943831424,1.231958129003252,-0.028339552304416094,-2.2486395654565796,decrease
31,40,1.413511490984173,1.350525452463157,1.3059942040468049,1.3843906942153181,-0.02912079676885493,-2.060174038527218,decrease
31,41,1.1680719494337866,1.1194833043686439,1.0953118859917488,1.1137172376890856,-0.05435471174470097,-4.653370177329314,decrease
31,42,1.1624358687697383,1.1248372937712363,1.0872795038779357,1.1259308064072673,-0.036505062362470975,-3.140393663274176,decrease
31,43,1.3685934178931076,1.3313252485779858,1.2878543788221535,1.3102581799700854,-0.0583352379230222,-4.26242280288231,decrease
31,45,1.4598556943082173,1.425472341676811,1.3714593738965926,1.3998740395136031,-0.05998165479461415,-4.108738625911768,decrease
31,49,1.5451768404441888,1.5066002400730283,1.4579043418217048,1.488128337089675,-0.057048503354513835,-3.6920371740825613,decrease
31,50,1.6860069439878758,1.667966028996065,1.5987889347244288,1.6689194654630088,-0.017087478524866917,-1.0134880277806135,decrease
31,53,2.002226837194819,1.9598487725103844,1.8955671301638763,1.9434238553079575,-0.058802981886861616,-2.936879118514183,decrease
32,33,1.4550502754554717,1.4290685087890846,1.3737267315700163,1.448466457508792,-0.006583817946679726,-0.45248044399144943,decrease
32,36,1.2664388201749692,1.2388578666357324,1.1820867253945933,1.230957431689993,-0.035481388484976284,-2.8016662091955005,decrease
32,38,1.302241491129706,1.26385463629093,1.2192529687878997,1.2797020493856786,-0.022539441744027444,-1.7308188916999012,decrease
32,40,1.455479468365363,1.3982452565614403,1.3547485594263136,1.4320469932397313,-0.023432475125631624,-1.6099488611782649,decrease
32,41,1.2115947653062438,1.168681859387194,1.1453911108593142,1.1624754083854318,-0.04911935692081193,-4.054107720446983,decrease
32,42,1.2026671578251353,1.1708398636868096,1.1343851927272375,1.171763690519519,-0.030903467305616328,-2.5695777177038046,decrease
32,43,1.408845038493451,1.3772684563639417,1.3348942436253175,1.3559678462007136,-0.05287719229273735,-3.7532298335153738,decrease
32,45,1.499234534164172,1.4705423438043086,1.4176508969921546,1.4447262489732933,-0.05450828519087869,-3.635741036426114,decrease
32,49,1.581390701965645,1.5484757181608715,1.5010929760409182,1.5297971898292526,-0.051593512136392405,-3.262540501361393,decrease
32,50,1.7259420051799872,1.713631073139812,1.6455604702141091,1.7144345491862352,-0.011507455993752025,-0.6667348010081016,decrease
32,53,2.0392496422242683,2.0025281120842044,1.9395291433363882,1.985918127989431,-0.053331514234837396,-2.615251861791045,decrease
33,36,0.6266527743394302,0.6314626702386426,0.583344145085793,0.6536130530290273,0.02696027868959705,4.302267506597498,increase
33,38,0.22631708600177275,0.23411524008692447,0.22187727076832242,0.25600860125504726,0.029691515253274514,13.119431580628401,increase
33,40,0.6600565268385779,0.6377040068073527,0.6110621843315827,0.701613742672685,0.0415572158341071,6.296008621132876,increase
33,41,0.9142417817059446,0.9053090535619259,0.8629331237026627,0.9157519097513671,0.0015101280454224986,0.16517819198819048,increase
33,42,0.20353310375664918,0.21016301192018988,0.20043837804700304,0.22862808407774793,0.025094980321098748,12.329679967492227,increase
33,43,0.876484793065139,0.8838001923463632,0.8327201773412989,0.885933932228016,0.00944913916287693,1.0780722309890303,increase
33,45,0.8981887644971052,0.9091011840850916,0.8541304018948652,0.9115968718061604,0.013408107309055284,1.4927939247339024,increase
33,49,1.047137824387956,1.0548506535945936,0.9994271185175989,1.058109997286366,0.010972172898409793,1.0478250945450225,increase
33,50,0.8717130930503392,0.9066509001285012,0.8517417054831746,0.9245775214889111,0.052864428438571975,6.064429783151048,increase
33,53,1.4026556530175966,1.4114598999861847,1.3463203313016696,1.4150730935340738,0.012417440516477196,0.8852807522475665,increase
