from_core,to_core,path_length_km,accumulated_cost_raw,status
1,9,105.08326112069089,172023.25,OK
1,13,215.79393923934148,359070.34375,OK
1,17,256.65180361561056,420087.40625,OK
9,13,28.556349186100864,47921.28515625,OK
9,17,57.6568542494904,78727.375,OK
13,17,106.74011537017164,175707.484375,OK
