from_core,to_core,path_length_km,accumulated_cost_raw,status
1,13,219.42135623730664,286320.5625,OK
1,17,242.56854249491067,340210.40625,OK
9,13,29.384776310846785,48474.49609375,OK
13,17,107.98275605728928,180363.5625,OK
27,30,212.5979797464526,267943.03125,OK
